code,barcode2,name,unit
8851673236867,,ปากกาเจล3D ONI-7031-2R แดง,ด้าม
8851673236874,,ปากกาเจล3D ONI-7031-3B น้ำเงิน,ด้าม
8851673236898,,ปากกาเจล3D ONI-7031-5O ส้ม,ด้าม
8851673236904,,ปากกาเจล3D ONI-7031-6G เขียว,ด้าม
8851673236911,,ปากกาเจล3D ONI-7031-7P ชมพู,ด้าม
8851673236928,,ปากกาเจล3D ONI-7031-8V ม่วง,ด้าม
8851673236966,,คลิปบอร์ดไม้ A4 PRC-A4189,ชิ้น
8851673236973,,ปากกาลบได้0.5 PRC-1821A,ด้าม
8851673240017,,กระเป๋าดินสอMARVEL SM-1005,ชิ้น
8851673242998,,ดินสอสีไม้น้ำ12สี QL-C404W,กล่อง
8851673243858,,mt*ปากกาลบได้*sm-227,ด้าม
8851673244022,,ปากกาไฮไลท์ ONISO แพ็ค6 ONI-7210,แพ็ค
8851673244046,,ดินสอต่อไส้แพ็ค4 PRC-1748A,แพ็ค
8851673245159,,ปากกาลบได้*แพ็ค4*frn-1820-4,แพ็ค
8851673245166,,45166 ปากกาลบได้*frn-227,ด้าม
8851673245197,,ปากกาเจล เจ้าหญิง PRC-227,ด้าม
8851673245692,,กระเป๋าดินสอ ทรงซิปโค้งใหญ่ frn-1009,ชิ้น
8851673245708,,กระเป๋าดินสอ ทรงสี่เหลี่ยม frn-1010,ชิ้น
8851907286514,,ปากกาซีรีน SERENE*0.5*ควอนตั้ม,ด้าม
8853891164144,,สมุดฉีก(โน๊ต)เปิดหัวB5/30แผ่น*SSL-062,ชิ้น
8853891165196,,dm*กระดาษGift Tags/NO.L SSL-110,แพ็ค
8853891165790,,กระดาษโน๊ตลายการ์ตูน30แผ่น*LS-010*คละลาย,ชิ้น
8853891166377,,เทปกาวกระดาษ*Little Smile*LS-047*คละลาย,ห่อ
8856128990677,,สมุดฉีกใหญ่(หนา) มีเส้น,เล่ม
8856128990691,,สมุดฉีกเล็กNo.4-100 ไม่มีเส้น,เล่ม
8856128990707,,สมุดฉีกใหญ่(หนา) ไม่มีเส้น,เล่ม
8856602032329,,สมุดบันทึกM SGB102,เล่ม
8856602040515,,สมุดโน๊ตA6 5602-3L,เล่ม
8856602044407,,กระบอกใส่แบบ RDH6,ชิ้น
8856602048788,,กระเป๋าดินสอ BDT04,ชิ้น
8856602052549,,ซองซิปA5 sn009,ชิ้น
8856602053058,,สมุดโน๊ตA5 3783L,เล่ม
8856602057681,,สมุดบันทึกA5มีเส้นSGB107,เล่ม
8856602059128,,ริบบิ้นผ้าป่านคละสี2M,ชิ้น
8856602059760,,สมุดฉีกSumikko SGM04,เล่ม
8856602059777,,สมุดฉีก4พับ SGM05,ชิ้น
8856602060995,,สมุดบันทึกBL-B5-168,เล่ม
8856602061107,,สมุดบันทึกBL-B5-161,เล่ม
8856602061206,,โน๊ตห่วงใหญ่BQ-1465,ชิ้น
8856602061220,,โน๊ตห่วงใหญ่BQ-1459,ชิ้น
8856602061251,,กระดาษสติ๊กโน๊ตคลิปบอร์ด BR BQ1976 คละแบบ,ชิ้น
8856602062128,,สมุดริมลวดปกแข็งS JBB003,เล่ม
8856602062142,,สมุดบันทึกA5 JBB005,เล่ม
8856602062197,,"ไม้บรรทัดพลาสติก6"" JBR01",ชิ้น
8856602062210,,"ไม้บรรทัดพลาสติก12"" JBR03",ชิ้น
8856602066591,,สมุดโน๊ตแม่เหล็ก MY002-1,เล่ม
8856602066713,,สมุดปกขุ่นA6 ไม่มีเส้น A6-003,เล่ม
8856602066911,,กระเป๋าดินสอCOROCORO CCY03,ชิ้น
8856602066973,,กระเป๋าดินสอJINBESAN JBY03,ชิ้น
8858361005774,,ปกกระดาษรักษ์โลกLL3310 A3+ 150แกรม,ห่อ
8858740432405,,กระดานวาดเขียนสีแดง,อัน
8858741726763,,ปากกาไฮไลท์DoubleA คละ5สี,แพ็ค
8858741733907,,สมุดบันทึกB6 double A,เล่ม
8858361002520,,ซองซิปพลาสติกA5 Fc1506,ชิ้น
18851907037830,,สมุดวาดเขียนD-101 มาสเตอร์อาร์ต *12ล,แพ็ค
4740205,,พู่กันกลมไทยแหลมทอง #4 *12ด,แพ็ค
4740206,,พู่กันกลมไทยแหลมทอง #3 *12ด,แพ็ค
4740208,,พู่กันกลมไทยแหลมทอง #0 *12ด,แพ็ค
4740209,,พู่กันกลมไทยแหลมทอง #7 *6ด,แพ็ค
4740222,,กระเป๋าดินสอ 1325 *12,แพ็ค
4740227,,กระเป๋าดินสอ SN004 *12ช,โหล
4740239,,มาสเตอร์อาร์ตดินสอสีแท่งสั้นจัมโบ้12สี *12ก,แพ็ค
4740244,,กระเป๋าดินสอBOV-B206*6,แพ็ค
4740245,,กระเป๋าดินสอทรงกระบอกกลมBOV-B01-1*12,แพ็ค
4740246,,เบ็นเท็นชุดเซ็ท BOV-S08*12,แพ็ค
4740247,,กระเป๋าดินสอ BOV-B207*6,แพ็ค
4740248,,Kดินสอดำ แพ็ค6 BOV-006-1*12,แพ็ค
4740249,,Kดินสอดำ แพ็ค4 BOV-004-1*12,แพ็ค
4740255,,กล่องเหล็ก BOV-A50-1,แพ็ค
4741328,,โฟมแผ่น2นิ้ว,แผ่น
4742153,,ปากกาชาร์ปี้ไฟน์ สีแดง,ด้าม
4743964,,สมุดฉีก No.5A ตราเครื่องบิน,เล่ม
6923828864255,,เมจิกเทปโพล่าแบร์ FA-090,ชิ้น
6931190750779,,ปากกาตัดเส้น สีดำ Drawing,ด้าม
8858741304589,,Double A-สมุดรายงาน A4 80แกรม 25แผ่น,เล่ม
4741280,,Double AสมุดรายงานA4 40แผ่น*12ล,แพ็ค
8851907150686,,ปากกาควอนตั้มเจลโล่พลัส*เคริฟ*125ดำ,ด้าม
8851907223052,,มาร์คเกอร์2หัวเรนาซองซ์ เหลืองดาวเรือง #24,ด้าม
8854696001412,,พู่กันกลมไทยแหลมทอง #10,ด้าม
084511382169,,ยางลบ Foam SAKURA XRFW-60 ขาว,ก้อน
18851907101593,,ดินสอสีแท่งยาว12สี เอลเฟ่น *12ก,แพ็ค
2130499910066,,จานสี9ช่องกลาง MP2สีใส *12ช,แพ็ค
3154148320647,,สีไม้24สี COLOR PEPS Maped,กล่อง
4007817135761,,ยางลบSTAEDTLER 52635N(นีออน),ก้อน
4007817331156,,สเต็ดเล่อร์ปากกาไฟน์ไลน์เนอร์ ม่วงดำ,ด้าม
4007817524688,,ยางลบ STAEDTLER สีขาว,ก้อน
4740063,,สมุดนักเรียนเมย์ปก10 สันลวด *12ล,แพ็ค
4740066,,สมุดส.พ.ฐ. 5เส้นปก10 *12ล,แพ็ค
4740075,,สมุดวาดเขียนปกแข็ง DK306 *6ล,แพ็ค
4740440,,DLปากกาเขียนแผ่นซีดี(สีดำ) *12ด,กล่อง
066143290807,,นกหวีด+สายคล้อง Fox40 PEARL สีดำ,ตัว
066143291040,,นกหวีด+สายคล้อง Fox40 PEARL สีน้ำเงิน,ตัว
4742345,,สายเทนนิส ZonsSons,แพ็ค
4742513,,"ผ้าพันมือ Standard 2""x5y",กล่อง
4742520,,ลูกแก่นเปตอง พลาสติก คละสี,ลูก
4742670,,เข็มสูบลมพร้อมตาข่าย,ชิ้น
4742707,,ลูกเทนนิสspiderฝึกซ้อม(1*3),แพ็ค
4742948,,ไม้คฑา วิ่งผลัด อลูมิเนียม,ชิ้น
4743060,,ลูกดอกปาเป้าแพ็ค3,แพ็ค
4743064,,เหรียญรางวัล+ริบบิ้นสี,เหรียญ
4743065,,เหรียญรางวัล+ริบบิ้นธงชาติ,เหรียญ
4743784,,หัวถ้วยรางวัล*ไก่ชน,ชิ้น
4743798,,ED*นกหวีดเหล็ก*7003A,ชิ้น
110501016,,ฟุตบอล PM PVC Vortex #5,ลูก
1300000001830,,ลูกดอกปาเป้าคละสี 6อัน,แพ็ค
4740463,,สนับแข้งพรีเมี่ยร์ S,คู่
4740464,,สนับแข้งพรีเมี่ยร์ SS,คู่
4741860,,ถ้วยรางวัล No.9(2),อัน
4741861,,ถ้วยรางวัล NO.5,อัน
4741862,,ถ้วยรางวัล No.7,อัน
4741863,,ถ้วยรางวัล No.6,อัน
4741864,,ถ้วยรางวัล NO.10(2),อัน
4741865,,ถ้วยรางวัล NO.11(2),อัน
4743787,,ถ้วยรางวัล No.3,อัน
4743788,,ถ้วยรางวัล NO.4,อัน
4743789,,ถ้วยรางวัล NO.9(4),อัน
4907225247318,,นกหวีด MIKASA พร้อมสาย WH-2 R สีแดง,ชิ้น
9783403991113,,ถ้วยรางวัล ZYNC #A,อัน
9783403991120,,ถ้วยรางวัล ZYNC #B,อัน
9783403991137,,ถ้วยรางวัล ZYNC #C,ชิ้น
066143291002,,นกหวีด+สายคล้อง Fox40 PEARL สีแดง,ตัว
066143291026,,นกหวีด+สายคล้อง Fox40 PEARL สีส้ม,ตัว
110501011,,ฟุตบอล TOP TEAM #5,ลูก
209920111,,ตะกร้อพลาสติก นายยอด,ลูก
270199333,,ดรัมเบลหุ้มฟองน้ำ 1 LB,อัน
270199334,,ดรัมเบลหุ้มฟองน้ำ 2 LB,อัน
270199335,,ดรัมเบลหุ้มฟองน้ำ 3 LB,อัน
270199336,,ดรัมเบลหุ้มฟองน้ำ 4 LB,อัน
270199337,,ดรัมเบลหุ้มฟองน้ำ 5 LB,อัน
4740465,,สนับแข้งพรีเมี่ยร์ M,คู่
4740466,,สนับแข้งเล็กมิซูม่า No.404,คู่
4740487,,ตะกร้าแชร์บอล,ใบ
4740488,,ที่สูบลมมือ MC-20,อัน
4740490,,สูบลม LAMY,อัน
4740492,,ที่หนีบกระดาษ W001 *12อ,แพ็ค
4740493,,ตะกร้อ *แฟนซี พรีเมียร์,ลูก
4740494,,ห่วงยางคละสี,อัน
4741257,,ลูกปิงปอง CROWNSTAR 40มม. สีขาว,ลูก
4741295,,แชร์บอลMIKASA #1800,ลูก
4741455,,เสาปิงปองพร้อมเน็ต Dragonfly,ชุด
4741456,,ตะกร้อ toppa *คาดเขียว,ลูก
4741457,,ตะกร้อ toppa *คาดน้ำตาล,ลูก
4741896,,ลูกปิงปอง CROWNSTAR 40มม. สีส้ม,ลูก
4742611,,วอลเลย์บอล Hurricane PM มอก.,ลูก
4742928,,ตุ๊กตาถ้วยรางวัลหัวเทพี,ตัว
4743027,,ตาข่ายแบตมินตัน#2 PB422,ผืน
4743786,,ถ้วยรางวัล NO.8,อัน
4743829,,ไม้คฑา110CM,อัน
4743975,,ฟุตบอล PM PVC VORTEX  สะท้อนแสง คละสี #3,ลูก
4905741840105,4905741837747,วอลเลย์บอลMOLTEN S2V1250-G,ลูก
4907225247325,,นกหวีด MIKASA พร้อมสาย WH-2 BK สีดำ,ชิ้น
610127131126,,ไม้คฑา75cm,อัน
8850276020118,,ตะกร้อ มาราธอน รุ่น  MT.201,ลูก
8850276050115,,มาราธอน ตาข่ายประตูฟุตบอล MN.100,ชุด
8850276070212,,MARATHONเน็ตเซปักตะกร้อ รุ่นแข่งขัน MN.702,อัน
8850276100025,,ตะกร้อมาราธอน รุ่นลอดห่วงมาตรฐาน MT250,ลูก
8850909319152,,นกหวีด+สายคล้อง Fox40 PEARL สีเหลือง,ตัว
8859560411236,8850909721627,ไม้แบตมินตัน GS รุ่น SWIFT2,อัน
8850909721795,,แบดมินตันGRAND SPORT*STเดี่ยวGS*คละสี,อัน
8850909732005,,สนับเข่าฟองน้ำ น้ำเงิน,คู่
8851433096601,,นกหวีดคละสี ออร์ก้า,ชิ้น
8851673227056,,T*ป้ายบอกคะแนน*3037,ชิ้น
8850774032828,FAH64000021,สมุดนักเรียน สพฐ HI-TECH เส้นคู่ 40แผ่น,เล่ม
4905741836702,FAH64000022,ฟุตบอล MOLTEN F5V 2000 #5 เหลือง,ลูก
4570031011680,FAH64000026,ฟุตบอลหนังเย็บ MOLTEN TPU F5D1000-TL1 No.5,ลูก
028617039909,FAH64000028,มาร์วี่ที่ลบปากกาเพ้นท์มาร์คเกอร์#DCR300,ด้าม
18851907089341,FAH64000029,ใบส่งของ #1 3ชั้นตราช้าง *10,แพ็ค
28851907119205,FAH64000035,ตราช้างใบมีดคัตเตอร์ 930 *12,กล่อง
28851907119212,FAH64000036,ตราช้างใบมีดคัตเตอร์ 945 *12,กล่อง
28851907119229,FAH64000037,ตราช้างใบมีดคัตเตอร์ 1845 *12,กล่อง
28851907125039,FAH64000038,เอลเฟ่นเครื่องเย็บกระดาษเบอร์10*10,โหล
28851907144283,FAH64000040,ตราช้างคัตเตอร์ P-903 9mm. *12ช,กล่อง
28851907260594,FAH64000046,ตราช้างคัตเตอร์ S1801 *12,กล่อง
3154143543119,FAH64000047,เครื่องเย็บ Maped Essentails No.3-No.35 ST/354311,ชิ้น
3154144725101,FAH64000048,กรรไกรมือซ้าย Maped 3D 4นิ้ว,ชิ้น
4006856591095,FAH64000049,น้ำหมึกขวด Rotring 23มล. สีน้ำเงิน,ขวด
4006856591170,FAH64000050,น้ำหมึกขวด Rotring 23มล. สีดำ,ขวด
4026700386318,FAH64000051,กาวยางยูฮู้ 7ml. *30ช,กล่อง
4026700403596,FAH64000052,กาวน้ำ UHU POR 50ml.,ชิ้น
4711734020603,FAH64000060,"SDIสปริงคลิ๊บชุปนิเกิ้ลเงา 6"" 0206 *12ช",กล่อง
4711734042117,FAH64000062,SDIคัตเตอร์และใบมีด 5421,อัน
4711734058026,FAH64000065,ปากกาไวท์บอร์ด S500 เขียวSDI,ด้าม
4711734058033,FAH64000066,ปากกาไวท์บอร์ด S500 ดำSDI,ด้าม
4711734058064,FAH64000067,SDIหมึกไวท์บอร์ด รีฟิล S500R เขียว,ขวด
4711734058071,FAH64000068,SDIหมึกไวท์บอร์ด รีฟิล S500R ดำ,ขวด
4711734305007,FAH64000071,SDI คัตเตอร์ 3050C,อัน
4740011,FAH64000082,SANBYตรายางสีแดง ด่วนมาก,ชิ้น
4740012,FAH64000083,SANBYตรายางสีแดง ลับเฉพาะ,ชิ้น
4740183,FAH64000098,เทปกาวย่น(12mmx20y)stick,ม้วน
4740191,FAH64000103,เชือกขาวแดง 200M *6ม,แพ็ค
4740257,FAH64000106,ฟิวเจอร์บอร์ด 130x240 ซม. คละสี,แผ่น
4740265,FAH64000108,ฟิวเจอร์บอร์ด ขนาดA4 คละสี,แผ่น
4740272,FAH64000111,กระดาษบรู๊ฟ,แผ่น
4740313,FAH64000116,สมุดบัญชีปกน้ำเงิน No.2 tommy 1*6,ห่อ
4740441,FAH64000117,สมุดบัญชีมุมมัน (เล็ก) 20/200,เล่ม
4740446,FAH64000118,ทะเบียนหนังสือส่ง (ปกธรรมดา),เล่ม
4740448,FAH64000119,สัญญาเงินกู้ตามประมวนกฏหมายใหม่,เล่ม
8859119880087,FAH64000121,หนังสือสัญญาเช่าซื้อ,เล่ม
4740451,FAH64000122,หนังสือสัญญาจะซื้อขายหรือสัญญาวางมัดจำ,เล่ม
4740452,FAH64000123,"หนังสือสัญญาเช่าบ้าน,เช่าตึกแถว",เล่ม
4740453,FAH64000124,หนังสือสัญญาเช่าที่ดิน,เล่ม
4740454,FAH64000125,สมุดตรวจราชการ,เล่ม
4740456,FAH64000127,กระดาษเกียรติบัตรB5ปั้มมุมทองเค(50แผ่น),ห่อ
4740457,FAH64000128,กระดาษเกียรติบัตรA5 ปั้มมุมทองเค(50แผ่น),ห่อ
4740640,FAH64000135,ฟิวเจอร์บอร์ด3พับลายฉลุ,อัน
4740672,FAH64000139,กระดาษน้ำตาลแผ่นใหญ่ BPK110G,แผ่น
4740969,FAH64000143,กระดาษชาร์ทสีใหญ่คละสี,แผ่น
4740970,FAH64000144,สติ๊กเกอร์ใสหลังเหลือง แผ่นใหญ่ *A2 (53*70),แผ่น
4740977,FAH64000145,สติ๊กเกอร์ PVC แผ่นใหญ่คละสี,แผ่น
4741174,FAH64000149,กระดาษโปสเตอร์สีหน้าเดียวคละสี,แผ่น
4741198,FAH64000150,กระดาษขาวเทา *270แกรม (21.5*31)เล็ก,แผ่น
4741287,FAH64000152,กระดาษร้อยปอนด์แผ่นใหญ่ (เรียบ),แผ่น
4741311,FAH64000157,ใบอนุโมทนาบัตร (วัด),เล่ม
4741333,FAH64000161,BRบิลเงินสด2ชั้น No.3 *10ล,แพ็ค
4741336,FAH64000163,ชุดธงอาเซียนตั้งโต๊ะ *11ช,ชุด
4741355,FAH64000166,BRบิลเงินสดมีสำเนาในตัว2ชั้นNo.1 *10ล,แพ็ค
4741360,FAH64000167,ครึ่งวงกลมไม้,ชิ้น
4741363,FAH64000170,สามเหลี่ยมไม้,ชิ้น
4741399,FAH64000171,สันกระดูกงู38มิล,อัน
4741416,FAH64000172,สันกระดูกงู22มิล,อัน
4741419,FAH64000173,ไส้ปืนกาว BIM แท่งยาว ขาว,ชิ้น
4741565,FAH64000175,กระดาษร้อยปอนด์A4,แผ่น
4741576,FAH64000176,สมุดปกแข็งมุมมัน (5/100),เล่ม
4741577,FAH64000177,สมุดปกแข็งมุมมัน (8/100),เล่ม
4741599,FAH64000178,กระดาษขาวเทา 500แกรม แผ่นใหญ่,แผ่น
4741632,FAH64000179,กระดาษต่อเนื่อง 9x5.5 2ชั้น ไม่มีเส้น,กล่อง
4741635,FAH64000180,ไม้เมตร,ชิ้น
8850774020504,FAH64000182,สมุดคู่มือเบิกเงินเพื่อจ่ายในราชการ(301),เล่ม
4741744,FAH64000183,NUVOเทปผ้ากาว(48mmx8y)คละสี*6ม,แพ็ค
4741779,FAH64000187,สติ๊กเกอร์กระดาษ ขาวมัน 650Y,แผ่น
4741795,FAH64000189,สมุดปกแข็งมุมมัน (5/100)A *6ล,แพ็ค
4741796,FAH64000190,สมุดบัญชีมีเลขหน้า 70g. DP110 *3,แพ็ค
4741798,FAH64000191,สมุดบัญชีมีเลขหน้าDP510 *3ล,แพ็ค
4741802,FAH64000193,สมุดบัญชีปกมันคละสี *6ล,แพ็ค
4741821,FAH64000195,ธงอาเซียน 80x120cm.11ผืน,ชุด
4741842,FAH64000198,สมุดปกแข็งมุมมัน (8/100) *6ล,แพ็ค
4741872,FAH64000201,สมุดปกPVC A6 No.801-64 *12,แพ็ค
4741887,FAH64000207,สมุดบัญชีปกมันM12.30May *6ล,แพ็ค
4741888,FAH64000208,สมุดบัญชีจีนM20.30 *12ล,แพ็ค
4741889,FAH64000209,สมุดโน็ตปกแข็งDP803 *6ล,แพ็ค
4741891,FAH64000210,บิลเงินสดมีคาร์บอนในตัวNo.3ตราสิงห์โต*10ล,แพ็ค
4741962,FAH64000213,สมุดบันทึกมุมมัน 4/100A *6ล,แพ็ค
4742137,FAH64000215,กระดาษขาวเทาA4 350แกรม,แผ่น
4742179,FAH64000216,กระดาษปอนด์สีดำ110แกรมA3 10แผ่น *12ห,แพ็ค
4742180,FAH64000217,กระดาษปอนด์สีดำ110แกรมA3,แผ่น
4742232,FAH64000219,แท่นประทับตราเบอร์2สีแดง *12ช,แพ็ค
4742388,FAH64000223,กระดาษรายงานJB20แผ่น *12ห,แพ็ค
4742430,FAH64000224,สมุดบัญชีแบบมีเลขหน้าDP111-002X *3ล,แพ็ค
4742532,FAH64000227,ชุดที่เย็บกระดาษdeli NO.0253 (คละสี) *24ช,กล่อง
4742543,FAH64000228,กระดาษถ่ายเอกสาร คละสี 80แกรม/500ผ,รีม
4742740,FAH64000230,สติ๊กเกอร์เลเซอร์ 9mm*HL7-2 แดง *12ม,แพ็ค
4742929,FAH64000233,สมุดปกแข็ง DP101 *3ล,แพ็ค
4742930,FAH64000234,สมุดบัญชีแบบมีเลขหน้าDP530 *3ล,แพ็ค
4742931,FAH64000235,สมุดบัญชีแบบมีเลขหน้าDP130 *3ล,แพ็ค
4742935,FAH64000236,สมุดบัญชีมีเลขหน้าDP520 *3ล,แพ็ค
4742937,FAH64000237,สมุดบัญชีมีเลขหน้า DP120 *3ล,แพ็ค
4743148,FAH64000238,สติ๊กเกอร์PVCแผ่นใหญ่สีขาว,แผ่น
4743219,FAH64000241,ทะเบียนหนังสือรับ ปกแข็ง *5ล,แพ็ค
4743438,FAH64000245,กระดาษโปสเตอร์สีสะท้อนแสงหน้าเดียว,แผ่น
4743470,FAH64000249,บอร์ดบุคคลที่ควรทราบ30*40cm.,อัน
4743634,FAH64000252,กระดาษ IdeaWork A3/80แกรม,แผ่น
4743755,FAH64000256,กระดาษการ์ดหอม180g/50แผ่น*มุกทอง,ห่อ
4743756,FAH64000257,ปกรายงานพิมพ์ลาย*a4*(1*50),ห่อ
610106134944,FAH64000265,สมุดปกPVC A5 มีเส้น No.901-25 *6,แพ็ค
610116132810,FAH64000266,ซองขาว เบอร์9/100 ครุฑ,มัด
610116141014,FAH64000267,หนังสือสัญญาซื้อขาย,เล่ม
610119130850,FAH64000269,เทปเส้นใย,ม้วน
610324171342,FAH64000275,DLคัตเตอร์ 2058 *24,กล่อง
610427080958,FAH64000276,สมุดเซ็นเยี่ยม 22 (ผ้าไหม),เล่ม
610509101426,FAH64000277,กระดาษร้อยปอนด์แผ่นใหญ่ (หยาบ),แผ่น
610712150332,FAH64000279,สมุดบัญชีปกแข็ง 60g. DP201 *3,แพ็ค
6921734902535,FAH64000282,ชุดที่เย็บกระดาษ deli NO.0253 (คละสี),อัน
6921734904522,FAH64000284,ชุดที่เย็บกระดาษ NO.0452(คละสี),ชุด
6933631509823,FAH64000292,M&Gถาดเอกสาร3ชั้น 95126,กล่อง
8851673182249,FAH64000294,ปืนยิงกาว Hawk 3K-T ใหญ่,อัน
8851673183758,FAH64000295,ปืนยิงกาว HAWK 3K-Q506 เล็ก,อัน
010574205,FAH64000299,โพสอิทเมย์คละสี,แพ็ค
4710850103009,FAH64000305,ตรายางวันที่ไทย ตัวเลขไทย/อารบิก หมึกในตัวขนาด3มม. shinny S-300,ชิ้น
4741241,FAH64000309,กุญแจ BLISS 30mm (หูสั้น),อัน
4741283,FAH64000311,กุญแจ BLISS 50mm (หูสั้น),อัน
4741776,FAH64000317,ซองสั้นสีครีม *50ซ,มัด
4741837,FAH64000319,สายคล้องบัตร 10mmคลิปเหล็ก *12ช,แพ็ค
4741966,FAH64000322,ขาตั้งรูป,ชิ้น
4741967,FAH64000323,ธงวชร.80x120cm.,ผืน
4742039,FAH64000329,สติ๊กเกอร์ใสหลังเหลืองA3/100ผ,ห่อ
4742040,FAH64000330,ฟิวเจอร์บอร์ด 3พับ ลายฉลุ(ใหญ่),ชุด
4742050,FAH64000331,สติ๊กเกอร์ใสหลังเหลืองA3,แผ่น
4742125,FAH64000334,เสาธงไม้ 2เมตร,อัน
4742126,FAH64000335,เสาธงไม้ 1.5เมตร,อัน
4742136,FAH64000336,ธงวชร.60x90cm.,ผืน
4742142,FAH64000338,ป้ายบรมราชาภิเษกร.10,ชิ้น
4742170,FAH64000339,สติ๊กเกอร์พีวีซีA4 (20แผ่น),ห่อ
4742201,FAH64000346,ป้ายชื่อแนวตั้ง T-838V (10ชิ้น) *10พ,กล่อง
4742223,FAH64000348,ธงกีฬาสี/สีส้ม,ผืน
4742224,FAH64000349,ธงกีฬาสี/สีม่วง,ผืน
4742228,FAH64000350,แฟ้มกระดุม F4คละสี,ชิ้น
4742298,FAH64000353,ขาดอกรักตัวใหญ่,อัน
4742304,FAH64000354,ขาดอกรัก เล็ก,อัน
4742393,FAH64000355,ซองใส่แผ่นCD,ชิ้น
4742417,FAH64000356,ตรายางหมึกในตัว(ชื่อ),ชิ้น
4742420,FAH64000359,ธงราชินี (สท) 60x90,ผืน
4742428,FAH64000361,กรอบรูปใหญ่ราชวงศ์(15*21),อัน
4742497,FAH64000368,ใบสำคัญจ่ายเงิน(กทบ),เล่ม
4742498,FAH64000369,ใบสำคัญรับเงิน(กทบ),เล่ม
4742503,FAH64000370,แฟ้มเติมไส้คละสี CY320 *12ช,แพ็ค
4742529,FAH64000375,ใบอนุโมทนาบัตร(สพฐ.),เล่ม
4742558,FAH64000379,ธงธรรมจักร40x60cm.,ผืน
4742568,FAH64000381,เหล็กดัดตัวS 2ชั้น,อัน
4742595,FAH64000383,ธงยุวกาชาด80x120cm.,ผืน
4742766,FAH64000389,ตะขอตัวเอส *12ช,โหล
4742768,FAH64000390,บอร์ดนิเทศน์ไม้3พับ คละสี,ชุด
4742773,FAH64000391,เสื้อชูชีพสะท้อนแสงผู้ใหญ่Gramma,ตัว
4742799,FAH64000392,คีรีบอร์ดขาว4มิล,แผ่น
4742882,FAH64000398,กล่องใส่แผ่นCD ขาวใส *10ช,แพ็ค
4742901,FAH64000401,ชั้นวางของ,อัน
4742920,FAH64000403,ธงกีฬาสี/สีน้ำเงิน,ผืน
4742942,FAH64000405,คลิปหนีบสแตนเลสใหญ่8523 *12ช,แพ็ค
4742943,FAH64000406,กระดาษโน้ต Deli A55102 *32ช,แพ็ค
4743000,FAH64000408,เนื้อในแฟ้มประวัติพนักงานส่วนตำบล(สีเขียว),เล่ม
4743174,FAH64000419,ธงราชินี(สท)40x60,ผืน
4743175,FAH64000420,ธงราชินี(สท)50x75,ผืน
4743197,FAH64000424,กระเป๋าพาราธิการ (เนตรนารี),ชิ้น
4743222,FAH64000425,สติ๊กเกอร์บาร์โค้ด 3.2*2.5 ซม.,ม้วน
4743230,FAH64000426,สายคล้องคอลายเกลียวสีเทาK1534 *10ช,แพ็ค
4743256,FAH64000427,ซองขาวA4 *50ซ,ห่อ
4743276,FAH64000430,ซองขาวA4,ซอง
4743381,FAH64000431,แฟ้มโฮลเดอร์10ซองปกสอด(เติมได้)e-file *12,โหล
4743491,FAH64000442,ป้ายราคาสีแดง SSB (10ม้วน),แถว
4743549,FAH64000444,สติ๊กเกอร์ข้อความ *กรุณาล้างมือ,ชิ้น
4743550,FAH64000445,สติ๊กเกอร์ข้อความ *กรุณาใช้เจลล้างมือ,ชิ้น
4743551,FAH64000446,สติ๊กเกอร์ข้อความ *โปรดเว้นระยะห่าง,ชิ้น
4743552,FAH64000447,สติ๊กเกอร์ข้อความ *ห้ามนั่ง,ชิ้น
4743553,FAH64000448,สติ๊กเกอร์ข้อความ *กรุณาสวมหน้ากาก,ชิ้น
4743554,FAH64000449,สติ๊กเกอร์ข้อความใหญ่ *กรุณายืนรอที่นี่,ชิ้น
4743555,FAH64000450,กระดาษคาร์บอน Embassy333 สีน้ำเงิน ขนาด 210x330(รุ่นใหญ่)mm.,แผ่น
4743592,FAH64000451,ธงชาติ120x180cm.,ผืน
4743738,FAH64000458,กุญแจ BLISS 40mm (หูสั้น),ชิ้น
4743739,FAH64000459,กุญแจ BLISS 40mm (หูยาว),ชิ้น
4743878,FAH64000460,บิลเงินสดSSB*No.2ประเภท3ชั้น*คาร์บอนในตัว,แพ็ค
4743880,FAH64000462,บิลเงินสด ประเภท3ชั้น*คาร์บอนในตัว SSB*No.1,แพ็ค
4743882,FAH64000464,บิลเงินสดSSB*NO.2*130x195มม.*แพ็คสีแดง,แพ็ค
4743883,FAH64000465,บิลเงินสดSSB*NO.1*150x215มม.*แพ็คสีแดง,แพ็ค
4743918,FAH64000467,กระเป๋านายหมู่(เนตรนารี),ชิ้น
4960999665016,FAH64000472,เครื่อคิดเลขCANON LS-88Hi,อัน
6921734938916,FAH64000484,เครื่องเคลือบบัตรDeli3891,เครื่อง
6923359201505,FAH64000487,คลิปบอร์ดโน๊ตBQ-1906,ชิ้น
6923980695032,FAH64000488,คลิปสีเงิน50mm. 69503 (12ชิ้น),กระปุก
6924917998844,FAH64000490,อัลบั้มรูปใหญ่คละแบบ4,ชิ้น
6926662357556,FAH64000492,แฟ้มสอดA4 CY5755,ชิ้น
6932199012820,FAH64000496,กุญแจหูสั้น 30มิลTCIKO,อัน
6938022900104,FAH64000499,แฟ้มกระดุม KG A4 No.CX-Q-TR-5 คละสี,ชิ้น
